"Continent","Country","Date","Births","Gender"
"Americas","Costa Rica","2018-07-01",1405,"Male"
"Americas","Costa Rica","2018-08-01",1476,"Male"
"Americas","Costa Rica","2018-08-01",1476,"Male"
"Americas","Costa Rica","2018-09-01",1552,"Male"
"Americas","Costa Rica","2018-09-01",1552,"Male"
"Americas","Costa Rica","2018-10-01",1599,"Male"
"Americas","Costa Rica","2018-10-01",1598,"Male"
"Americas","Costa Rica","2018-11-01",1491,"Male"
"Americas","Costa Rica","2018-11-01",1491,"Male"
"Americas","Costa Rica","2018-12-01",1477,"Male"
"Americas","Costa Rica","2018-12-01",1476,"Male"
"Americas","Cuba","1980-01-01",3011,"Male"
"Americas","Cuba","1980-01-01",3047,"Male"
"Americas","Cuba","1980-02-01",2634,"Male"
"Americas","Cuba","1980-02-01",2666,"Male"
"Americas","Cuba","1980-03-01",2703,"Male"
"Americas","Cuba","1980-03-01",2736,"Male"
"Americas","Cuba","1980-04-01",2429,"Male"
"Americas","Cuba","1980-04-01",2459,"Male"
"Americas","Cuba","1980-05-01",2497,"Male"
"Americas","Cuba","1980-05-01",2528,"Male"
"Americas","Cuba","1980-06-01",2463,"Male"
"Americas","Cuba","1980-06-01",2493,"Male"
"Americas","Cuba","1980-07-01",2634,"Male"
"Americas","Cuba","1980-07-01",2666,"Male"
"Americas","Cuba","1980-08-01",2942,"Male"
"Americas","Cuba","1980-08-01",2978,"Male"
"Americas","Cuba","1980-09-01",3182,"Male"
"Americas","Cuba","1980-09-01",3221,"Male"
"Americas","Cuba","1980-10-01",3387,"Male"
"Americas","Cuba","1980-10-01",3429,"Male"
"Americas","Cuba","1980-11-01",3216,"Male"
"Americas","Cuba","1980-11-01",3256,"Male"
"Americas","Cuba","1980-12-01",3114,"Male"
"Americas","Cuba","1980-12-01",3151,"Male"
"Americas","Cuba","1981-01-01",2927,"Male"
"Americas","Cuba","1981-01-01",2959,"Male"
"Americas","Cuba","1981-02-01",2553,"Male"
"Americas","Cuba","1981-02-01",2581,"Male"
"Americas","Cuba","1981-03-01",2621,"Male"
"Americas","Cuba","1981-03-01",2649,"Male"
"Americas","Cuba","1981-04-01",2383,"Male"
"Americas","Cuba","1981-04-01",2408,"Male"
"Americas","Cuba","1981-05-01",2417,"Male"
"Americas","Cuba","1981-05-01",2442,"Male"
"Americas","Cuba","1981-06-01",2451,"Male"
"Americas","Cuba","1981-06-01",2477,"Male"
"Americas","Cuba","1981-07-01",2655,"Male"
"Americas","Cuba","1981-07-01",2684,"Male"
"Americas","Cuba","1981-08-01",2894,"Male"
"Americas","Cuba","1981-08-01",2924,"Male"
"Americas","Cuba","1981-09-01",3234,"Male"
"Americas","Cuba","1981-09-01",3269,"Male"
"Americas","Cuba","1981-10-01",3541,"Male"
"Americas","Cuba","1981-10-01",3578,"Male"
"Americas","Cuba","1981-11-01",3200,"Male"
"Americas","Cuba","1981-11-01",3234,"Male"
"Americas","Cuba","1981-12-01",3166,"Male"
"Americas","Cuba","1981-12-01",3200,"Male"
"Americas","Cuba","1982-01-01",3086,"Male"
"Americas","Cuba","1982-01-01",3114,"Male"
"Americas","Cuba","1982-02-01",2659,"Male"
"Americas","Cuba","1982-02-01",2683,"Male"
"Americas","Cuba","1982-03-01",2717,"Male"
"Americas","Cuba","1982-03-01",2741,"Male"
"Americas","Cuba","1982-04-01",2548,"Male"
"Americas","Cuba","1982-04-01",2571,"Male"
"Americas","Cuba","1982-05-01",2694,"Male"
"Americas","Cuba","1982-05-01",2718,"Male"
"Americas","Cuba","1982-06-01",2816,"Male"
"Americas","Cuba","1982-06-01",2840,"Male"
"Americas","Cuba","1982-07-01",3298,"Male"
"Americas","Cuba","1982-07-01",3327,"Male"
"Americas","Cuba","1982-08-01",3866,"Male"
"Americas","Cuba","1982-08-01",3900,"Male"
"Americas","Cuba","1982-09-01",4283,"Male"
"Americas","Cuba","1982-09-01",4320,"Male"
"Americas","Cuba","1982-10-01",4122,"Male"
"Americas","Cuba","1982-10-01",4158,"Male"
"Americas","Cuba","1982-11-01",3887,"Male"
"Americas","Cuba","1982-11-01",3922,"Male"
"Americas","Cuba","1982-12-01",3954,"Male"
"Americas","Cuba","1982-12-01",3989,"Male"
"Americas","Cuba","1983-01-01",3764,"Male"
"Americas","Cuba","1983-01-01",3790,"Male"
"Americas","Cuba","1983-02-01",3164,"Male"
"Americas","Cuba","1983-02-01",3186,"Male"
"Americas","Cuba","1983-03-01",3267,"Male"
"Americas","Cuba","1983-03-01",3290,"Male"
"Americas","Cuba","1983-04-01",2856,"Male"
"Americas","Cuba","1983-04-01",2875,"Male"
"Americas","Cuba","1983-05-01",2895,"Male"
"Americas","Cuba","1983-05-01",2915,"Male"
"Americas","Cuba","1983-06-01",2790,"Male"
"Americas","Cuba","1983-06-01",2810,"Male"
"Americas","Cuba","1983-07-01",3236,"Male"
"Americas","Cuba","1983-07-01",3258,"Male"
"Americas","Cuba","1983-08-01",3783,"Male"
"Americas","Cuba","1983-08-01",3810,"Male"
"Americas","Cuba","1983-09-01",3942,"Male"
"Americas","Cuba","1983-09-01",3969,"Male"
"Americas","Cuba","1983-10-01",4009,"Male"
"Americas","Cuba","1983-10-01",4036,"Male"
"Americas","Cuba","1983-11-01",3790,"Male"
"Americas","Cuba","1983-11-01",3816,"Male"
"Americas","Cuba","1983-12-01",3817,"Male"
"Americas","Cuba","1983-12-01",3843,"Male"
"Americas","Cuba","1984-01-01",3650,"Male"
"Americas","Cuba","1984-01-01",3669,"Male"
"Americas","Cuba","1984-02-01",3307,"Male"
"Americas","Cuba","1984-02-01",3324,"Male"
"Americas","Cuba","1984-03-01",3144,"Male"
"Americas","Cuba","1984-03-01",3160,"Male"
"Americas","Cuba","1984-04-01",2673,"Male"
"Americas","Cuba","1984-04-01",2687,"Male"
"Americas","Cuba","1984-05-01",2825,"Male"
"Americas","Cuba","1984-05-01",2839,"Male"
"Americas","Cuba","1984-06-01",2927,"Male"
"Americas","Cuba","1984-06-01",2943,"Male"
"Americas","Cuba","1984-07-01",3267,"Male"
"Americas","Cuba","1984-07-01",3284,"Male"
"Americas","Cuba","1984-08-01",3820,"Male"
"Americas","Cuba","1984-08-01",3840,"Male"
"Americas","Cuba","1984-09-01",3862,"Male"
"Americas","Cuba","1984-09-01",3882,"Male"
"Americas","Cuba","1984-10-01",4199,"Male"
"Americas","Cuba","1984-10-01",4221,"Male"
"Americas","Cuba","1984-11-01",3947,"Male"
"Americas","Cuba","1984-11-01",3967,"Male"
"Americas","Cuba","1984-12-01",3942,"Male"
"Americas","Cuba","1984-12-01",3963,"Male"
"Americas","Cuba","1985-01-01",3702,"Male"
"Americas","Cuba","1985-01-01",3717,"Male"
"Americas","Cuba","1985-02-01",3287,"Male"
"Americas","Cuba","1985-02-01",3300,"Male"
"Americas","Cuba","1985-03-01",3586,"Male"
"Americas","Cuba","1985-03-01",3600,"Male"
"Americas","Cuba","1985-04-01",3305,"Male"
"Americas","Cuba","1985-04-01",3319,"Male"
"Americas","Cuba","1985-05-01",3275,"Male"
"Americas","Cuba","1985-05-01",3288,"Male"
"Americas","Cuba","1985-06-01",3259,"Male"
"Americas","Cuba","1985-06-01",3272,"Male"
"Americas","Cuba","1985-07-01",3875,"Male"
"Americas","Cuba","1985-07-01",3891,"Male"
"Americas","Cuba","1985-08-01",4282,"Male"
"Americas","Cuba","1985-08-01",4299,"Male"
"Americas","Cuba","1985-09-01",4342,"Male"
"Americas","Cuba","1985-09-01",4360,"Male"
"Americas","Cuba","1985-10-01",4402,"Male"
"Americas","Cuba","1985-10-01",4420,"Male"
"Americas","Cuba","1985-11-01",4093,"Male"
"Americas","Cuba","1985-11-01",4109,"Male"
"Americas","Cuba","1985-12-01",4100,"Male"
"Americas","Cuba","1985-12-01",4116,"Male"
"Americas","Cuba","1986-01-01",3885,"Male"
"Americas","Cuba","1986-01-01",3899,"Male"
"Americas","Cuba","1986-02-01",3207,"Male"
"Americas","Cuba","1986-02-01",3218,"Male"
"Americas","Cuba","1986-03-01",3098,"Male"
"Americas","Cuba","1986-03-01",3108,"Male"
"Americas","Cuba","1986-04-01",2974,"Male"
"Americas","Cuba","1986-04-01",2984,"Male"
"Americas","Cuba","1986-05-01",3078,"Male"
"Americas","Cuba","1986-05-01",3089,"Male"
"Americas","Cuba","1986-06-01",2967,"Male"
"Americas","Cuba","1986-06-01",2978,"Male"
"Americas","Cuba","1986-07-01",3420,"Male"
"Americas","Cuba","1986-07-01",3432,"Male"
"Americas","Cuba","1986-08-01",3838,"Male"
"Americas","Cuba","1986-08-01",3851,"Male"
"Americas","Cuba","1986-09-01",4109,"Male"
"Americas","Cuba","1986-09-01",4123,"Male"
"Americas","Cuba","1986-10-01",3972,"Male"
"Americas","Cuba","1986-10-01",3985,"Male"
"Americas","Cuba","1986-11-01",3509,"Male"
"Americas","Cuba","1986-11-01",3521,"Male"
"Americas","Cuba","1986-12-01",3444,"Male"
"Americas","Cuba","1986-12-01",3456,"Male"
"Americas","Cuba","1987-01-01",3469,"Male"
"Americas","Cuba","1987-01-01",3480,"Male"
"Americas","Cuba","1987-02-01",3192,"Male"
"Americas","Cuba","1987-02-01",3202,"Male"
"Americas","Cuba","1987-03-01",3275,"Male"
"Americas","Cuba","1987-03-01",3285,"Male"
"Americas","Cuba","1987-04-01",3068,"Male"
"Americas","Cuba","1987-04-01",3077,"Male"
"Americas","Cuba","1987-05-01",3160,"Male"
"Americas","Cuba","1987-05-01",3170,"Male"
"Americas","Cuba","1987-06-01",3247,"Male"
"Americas","Cuba","1987-06-01",3257,"Male"
"Americas","Cuba","1987-07-01",3702,"Male"
"Americas","Cuba","1987-07-01",3713,"Male"
"Americas","Cuba","1987-08-01",4024,"Male"
"Americas","Cuba","1987-08-01",4037,"Male"
"Americas","Cuba","1987-09-01",4331,"Male"
"Americas","Cuba","1987-09-01",4345,"Male"
"Americas","Cuba","1987-10-01",4586,"Male"
"Americas","Cuba","1987-10-01",4600,"Male"
"Americas","Cuba","1987-11-01",4490,"Male"
"Americas","Cuba","1987-11-01",4504,"Male"
"Americas","Cuba","1987-12-01",4317,"Male"
"Americas","Cuba","1987-12-01",4331,"Male"
"Americas","Cuba","1988-01-01",4149,"Male"
"Americas","Cuba","1988-01-01",4163,"Male"
"Americas","Cuba","1988-02-01",3730,"Male"
"Americas","Cuba","1988-02-01",3742,"Male"
"Americas","Cuba","1988-03-01",3567,"Male"
"Americas","Cuba","1988-03-01",3579,"Male"
"Americas","Cuba","1988-04-01",3071,"Male"
"Americas","Cuba","1988-04-01",3081,"Male"
"Americas","Cuba","1988-05-01",3041,"Male"
"Americas","Cuba","1988-05-01",3051,"Male"
"Americas","Cuba","1988-06-01",3092,"Male"
"Americas","Cuba","1988-06-01",3102,"Male"
"Americas","Cuba","1988-07-01",3629,"Male"
"Americas","Cuba","1988-07-01",3641,"Male"
"Americas","Cuba","1988-08-01",4292,"Male"
"Americas","Cuba","1988-08-01",4305,"Male"
"Americas","Cuba","1988-09-01",4674,"Male"
"Americas","Cuba","1988-09-01",4689,"Male"
"Americas","Cuba","1988-10-01",4709,"Male"
"Americas","Cuba","1988-10-01",4724,"Male"
"Americas","Cuba","1988-11-01",4558,"Male"
"Americas","Cuba","1988-11-01",4573,"Male"
"Americas","Cuba","1988-12-01",4454,"Male"
"Americas","Cuba","1988-12-01",4468,"Male"
"Americas","Cuba","1990-01-01",3940,"Male"
"Americas","Cuba","1990-01-01",3954,"Male"
"Americas","Cuba","1990-02-01",3363,"Male"
"Americas","Cuba","1990-02-01",3374,"Male"
"Americas","Cuba","1990-03-01",3458,"Male"
"Americas","Cuba","1990-03-01",3470,"Male"
"Americas","Cuba","1990-04-01",3244,"Male"
"Americas","Cuba","1990-04-01",3255,"Male"
"Americas","Cuba","1990-05-01",3358,"Male"
"Americas","Cuba","1990-05-01",3369,"Male"
"Americas","Cuba","1990-06-01",3315,"Male"
"Americas","Cuba","1990-06-01",3326,"Male"
"Americas","Cuba","1990-07-01",3678,"Male"
"Americas","Cuba","1990-07-01",3690,"Male"
"Americas","Cuba","1990-08-01",4254,"Male"
"Americas","Cuba","1990-08-01",4268,"Male"
"Americas","Cuba","1990-09-01",4446,"Male"
"Americas","Cuba","1990-09-01",4461,"Male"
"Americas","Cuba","1990-10-01",4688,"Male"
"Americas","Cuba","1990-10-01",4704,"Male"
"Americas","Cuba","1990-11-01",4520,"Male"
"Americas","Cuba","1990-11-01",4536,"Male"
"Americas","Cuba","1990-12-01",4392,"Male"
"Americas","Cuba","1990-12-01",4407,"Male"
"Americas","Cuba","1991-01-01",4117,"Male"
"Americas","Cuba","1991-01-01",4131,"Male"
"Americas","Cuba","1991-02-01",3280,"Male"
"Americas","Cuba","1991-02-01",3290,"Male"
"Americas","Cuba","1991-03-01",3246,"Male"
"Americas","Cuba","1991-03-01",3256,"Male"
"Americas","Cuba","1991-04-01",3027,"Male"
"Americas","Cuba","1991-04-01",3037,"Male"
"Americas","Cuba","1991-05-01",3034,"Male"
"Americas","Cuba","1991-05-01",3044,"Male"
"Americas","Cuba","1991-06-01",2968,"Male"
"Americas","Cuba","1991-06-01",2978,"Male"
"Americas","Cuba","1991-07-01",3263,"Male"
"Americas","Cuba","1991-07-01",3273,"Male"
"Americas","Cuba","1991-08-01",3944,"Male"
"Americas","Cuba","1991-08-01",3957,"Male"
"Americas","Cuba","1991-09-01",4346,"Male"
"Americas","Cuba","1991-09-01",4360,"Male"
"Americas","Cuba","1991-10-01",4359,"Male"
"Americas","Cuba","1991-10-01",4373,"Male"
"Americas","Cuba","1991-11-01",3998,"Male"
"Americas","Cuba","1991-11-01",4011,"Male"
"Americas","Cuba","1991-12-01",3883,"Male"
"Americas","Cuba","1991-12-01",3895,"Male"
"Americas","Cuba","1992-01-01",3514,"Male"
"Americas","Cuba","1992-01-01",3525,"Male"
"Americas","Cuba","1992-02-01",2998,"Male"
"Americas","Cuba","1992-02-01",3007,"Male"
"Americas","Cuba","1992-03-01",2877,"Male"
"Americas","Cuba","1992-03-01",2886,"Male"
"Americas","Cuba","1992-04-01",2616,"Male"
"Americas","Cuba","1992-04-01",2624,"Male"
"Americas","Cuba","1992-05-01",2734,"Male"
"Americas","Cuba","1992-05-01",2742,"Male"
"Americas","Cuba","1992-06-01",2748,"Male"
"Americas","Cuba","1992-06-01",2756,"Male"
"Americas","Cuba","1992-07-01",2987,"Male"
"Americas","Cuba","1992-07-01",2997,"Male"
"Americas","Cuba","1992-08-01",3503,"Male"
"Americas","Cuba","1992-08-01",3513,"Male"
"Americas","Cuba","1992-09-01",3839,"Male"
"Americas","Cuba","1992-09-01",3851,"Male"
"Americas","Cuba","1992-10-01",4035,"Male"
"Americas","Cuba","1992-10-01",4047,"Male"
"Americas","Cuba","1992-11-01",3760,"Male"
"Americas","Cuba","1992-11-01",3771,"Male"
"Americas","Cuba","1992-12-01",3718,"Male"
"Americas","Cuba","1992-12-01",3730,"Male"
"Americas","Cuba","1993-01-01",3525,"Male"
"Americas","Cuba","1993-01-01",3535,"Male"
"Americas","Cuba","1993-02-01",3130,"Male"
"Americas","Cuba","1993-02-01",3138,"Male"
"Americas","Cuba","1993-03-01",3129,"Male"
"Americas","Cuba","1993-03-01",3137,"Male"
"Americas","Cuba","1993-04-01",2757,"Male"
"Americas","Cuba","1993-04-01",2764,"Male"
"Americas","Cuba","1993-05-01",3028,"Male"
"Americas","Cuba","1993-05-01",3037,"Male"
"Americas","Cuba","1993-06-01",2969,"Male"
"Americas","Cuba","1993-06-01",2977,"Male"
"Americas","Cuba","1993-07-01",3103,"Male"
"Americas","Cuba","1993-07-01",3111,"Male"
"Americas","Cuba","1993-08-01",3132,"Male"
"Americas","Cuba","1993-08-01",3141,"Male"
"Americas","Cuba","1993-09-01",3302,"Male"
"Americas","Cuba","1993-09-01",3310,"Male"
"Americas","Cuba","1993-10-01",3425,"Male"
"Americas","Cuba","1993-10-01",3435,"Male"
"Americas","Cuba","1993-11-01",3185,"Male"
"Americas","Cuba","1993-11-01",3193,"Male"
"Americas","Cuba","1993-12-01",3367,"Male"
"Americas","Cuba","1993-12-01",3376,"Male"
"Americas","Cuba","1994-01-01",3206,"Male"
"Americas","Cuba","1994-01-01",3213,"Male"
"Americas","Cuba","1994-02-01",3048,"Male"
"Americas","Cuba","1994-02-01",3054,"Male"
"Americas","Cuba","1994-03-01",2838,"Male"
"Americas","Cuba","1994-03-01",2845,"Male"
"Americas","Cuba","1994-04-01",2445,"Male"
"Americas","Cuba","1994-04-01",2450,"Male"
"Americas","Cuba","1994-05-01",2585,"Male"
"Americas","Cuba","1994-05-01",2590,"Male"
"Americas","Cuba","1994-06-01",2736,"Male"
"Americas","Cuba","1994-06-01",2741,"Male"
"Americas","Cuba","1994-07-01",2827,"Male"
"Americas","Cuba","1994-07-01",2833,"Male"
"Americas","Cuba","1994-08-01",3055,"Male"
"Americas","Cuba","1994-08-01",3061,"Male"
"Americas","Cuba","1994-09-01",3490,"Male"
"Americas","Cuba","1994-09-01",3497,"Male"
"Americas","Cuba","1994-10-01",3669,"Male"
"Americas","Cuba","1994-10-01",3676,"Male"
"Americas","Cuba","1994-11-01",3501,"Male"
"Americas","Cuba","1994-11-01",3509,"Male"
"Americas","Cuba","1994-12-01",3409,"Male"
"Americas","Cuba","1994-12-01",3416,"Male"
"Americas","Cuba","1995-01-01",3130,"Male"
"Americas","Cuba","1995-01-01",3133,"Male"
"Americas","Cuba","1995-02-01",2646,"Male"
"Americas","Cuba","1995-02-01",2649,"Male"
"Americas","Cuba","1995-03-01",2713,"Male"
"Americas","Cuba","1995-03-01",2717,"Male"
"Americas","Cuba","1995-04-01",2491,"Male"
"Americas","Cuba","1995-04-01",2494,"Male"
"Americas","Cuba","1995-05-01",2657,"Male"
"Americas","Cuba","1995-05-01",2661,"Male"
"Americas","Cuba","1995-06-01",2605,"Male"
"Americas","Cuba","1995-06-01",2608,"Male"
"Americas","Cuba","1995-07-01",2807,"Male"
"Americas","Cuba","1995-07-01",2810,"Male"
"Americas","Cuba","1995-08-01",3220,"Male"
"Americas","Cuba","1995-08-01",3224,"Male"
"Americas","Cuba","1995-09-01",3446,"Male"
"Americas","Cuba","1995-09-01",3450,"Male"
"Americas","Cuba","1995-10-01",3697,"Male"
"Americas","Cuba","1995-10-01",3702,"Male"
"Americas","Cuba","1995-11-01",3646,"Male"
"Americas","Cuba","1995-11-01",3650,"Male"
"Americas","Cuba","1995-12-01",3725,"Male"
"Americas","Cuba","1995-12-01",3730,"Male"
"Americas","Cuba","1996-01-01",3274,"Male"
"Americas","Cuba","1996-01-01",3274,"Male"
"Americas","Cuba","1996-02-01",2716,"Male"
"Americas","Cuba","1996-02-01",2716,"Male"
"Americas","Cuba","1996-03-01",2615,"Male"
"Americas","Cuba","1996-03-01",2615,"Male"
"Americas","Cuba","1996-04-01",2325,"Male"
"Americas","Cuba","1996-04-01",2325,"Male"
"Americas","Cuba","1996-05-01",2381,"Male"
"Americas","Cuba","1996-05-01",2381,"Male"
"Americas","Cuba","1996-06-01",2312,"Male"
"Americas","Cuba","1996-06-01",2312,"Male"
"Americas","Cuba","1996-07-01",2575,"Male"
"Americas","Cuba","1996-07-01",2575,"Male"
"Americas","Cuba","1996-08-01",3014,"Male"
"Americas","Cuba","1996-08-01",3013,"Male"
"Americas","Cuba","1996-09-01",3441,"Male"
"Americas","Cuba","1996-09-01",3441,"Male"
"Americas","Cuba","1996-10-01",3707,"Male"
"Americas","Cuba","1996-10-01",3706,"Male"
"Americas","Cuba","1996-11-01",3410,"Male"
"Americas","Cuba","1996-11-01",3410,"Male"
"Americas","Cuba","1996-12-01",3288,"Male"
"Americas","Cuba","1996-12-01",3288,"Male"
"Americas","Cuba","1997-01-01",3249,"Male"
"Americas","Cuba","1997-01-01",3244,"Male"
"Americas","Cuba","1997-02-01",2823,"Male"
"Americas","Cuba","1997-02-01",2818,"Male"
"Americas","Cuba","1997-03-01",2826,"Male"
"Americas","Cuba","1997-03-01",2821,"Male"
"Americas","Cuba","1997-04-01",2435,"Male"
"Americas","Cuba","1997-04-01",2431,"Male"
"Americas","Cuba","1997-05-01",2689,"Male"
"Americas","Cuba","1997-05-01",2685,"Male"
"Americas","Cuba","1997-06-01",2671,"Male"
"Americas","Cuba","1997-06-01",2667,"Male"
"Americas","Cuba","1997-07-01",3015,"Male"
"Americas","Cuba","1997-07-01",3010,"Male"
"Americas","Cuba","1997-08-01",3395,"Male"
"Americas","Cuba","1997-08-01",3389,"Male"
"Americas","Cuba","1997-09-01",3955,"Male"
"Americas","Cuba","1997-09-01",3948,"Male"
"Americas","Cuba","1997-10-01",3929,"Male"
"Americas","Cuba","1997-10-01",3923,"Male"
"Americas","Cuba","1997-11-01",3588,"Male"
"Americas","Cuba","1997-11-01",3583,"Male"
"Americas","Cuba","1997-12-01",3587,"Male"
"Americas","Cuba","1997-12-01",3581,"Male"
"Americas","Cuba","1998-01-01",3389,"Male"
"Americas","Cuba","1998-01-01",3378,"Male"
"Americas","Cuba","1998-02-01",2807,"Male"
"Americas","Cuba","1998-02-01",2797,"Male"
"Americas","Cuba","1998-03-01",2793,"Male"
"Americas","Cuba","1998-03-01",2784,"Male"
"Americas","Cuba","1998-04-01",2507,"Male"
"Americas","Cuba","1998-04-01",2498,"Male"
"Americas","Cuba","1998-05-01",2531,"Male"
"Americas","Cuba","1998-05-01",2523,"Male"
"Americas","Cuba","1998-06-01",2670,"Male"
"Americas","Cuba","1998-06-01",2661,"Male"
"Americas","Cuba","1998-07-01",3169,"Male"
"Americas","Cuba","1998-07-01",3159,"Male"
"Americas","Cuba","1998-08-01",3415,"Male"
"Americas","Cuba","1998-08-01",3404,"Male"
"Americas","Cuba","1998-09-01",3557,"Male"
"Americas","Cuba","1998-09-01",3545,"Male"
"Americas","Cuba","1998-10-01",3729,"Male"
"Americas","Cuba","1998-10-01",3716,"Male"
"Americas","Cuba","1998-11-01",3657,"Male"
"Americas","Cuba","1998-11-01",3645,"Male"
"Americas","Cuba","1998-12-01",3537,"Male"
"Americas","Cuba","1998-12-01",3525,"Male"
"Americas","Cuba","1999-01-01",3290,"Male"
"Americas","Cuba","1999-01-01",3275,"Male"
"Americas","Cuba","1999-02-01",2827,"Male"
"Americas","Cuba","1999-02-01",2813,"Male"
"Americas","Cuba","1999-03-01",2555,"Male"
"Americas","Cuba","1999-03-01",2543,"Male"
"Americas","Cuba","1999-04-01",2368,"Male"
"Americas","Cuba","1999-04-01",2357,"Male"
"Americas","Cuba","1999-05-01",2560,"Male"
"Americas","Cuba","1999-05-01",2548,"Male"
"Americas","Cuba","1999-06-01",2643,"Male"
"Americas","Cuba","1999-06-01",2630,"Male"
"Americas","Cuba","1999-07-01",2888,"Male"
"Americas","Cuba","1999-07-01",2874,"Male"
"Americas","Cuba","1999-08-01",3464,"Male"
"Americas","Cuba","1999-08-01",3447,"Male"
"Americas","Cuba","1999-09-01",3785,"Male"
"Americas","Cuba","1999-09-01",3766,"Male"
"Americas","Cuba","1999-10-01",3825,"Male"
"Americas","Cuba","1999-10-01",3807,"Male"
"Americas","Cuba","1999-11-01",3698,"Male"
"Americas","Cuba","1999-11-01",3680,"Male"
"Americas","Cuba","1999-12-01",3784,"Male"
"Americas","Cuba","1999-12-01",3766,"Male"
"Americas","Cuba","2000-01-01",3223,"Male"
"Americas","Cuba","2000-01-01",3204,"Male"
"Americas","Cuba","2000-02-01",2750,"Male"
"Americas","Cuba","2000-02-01",2734,"Male"
"Americas","Cuba","2000-03-01",2713,"Male"
"Americas","Cuba","2000-03-01",2698,"Male"
"Americas","Cuba","2000-04-01",2444,"Male"
"Americas","Cuba","2000-04-01",2430,"Male"
"Americas","Cuba","2000-05-01",2437,"Male"
"Americas","Cuba","2000-05-01",2422,"Male"
"Americas","Cuba","2000-06-01",2375,"Male"
"Americas","Cuba","2000-06-01",2361,"Male"
"Americas","Cuba","2000-07-01",2648,"Male"
"Americas","Cuba","2000-07-01",2633,"Male"
"Americas","Cuba","2000-08-01",3198,"Male"
"Americas","Cuba","2000-08-01",3179,"Male"
"Americas","Cuba","2000-09-01",3606,"Male"
"Americas","Cuba","2000-09-01",3585,"Male"
"Americas","Cuba","2000-10-01",3664,"Male"
"Americas","Cuba","2000-10-01",3642,"Male"
"Americas","Cuba","2000-11-01",3463,"Male"
"Americas","Cuba","2000-11-01",3443,"Male"
"Americas","Cuba","2000-12-01",3353,"Male"
"Americas","Cuba","2000-12-01",3333,"Male"
"Americas","Cuba","2001-01-01",3128,"Male"
"Americas","Cuba","2001-01-01",3108,"Male"
"Americas","Cuba","2001-02-01",2634,"Male"
"Americas","Cuba","2001-02-01",2617,"Male"
"Americas","Cuba","2001-03-01",2756,"Male"
"Americas","Cuba","2001-03-01",2739,"Male"
"Americas","Cuba","2001-04-01",2381,"Male"
"Americas","Cuba","2001-04-01",2367,"Male"
"Americas","Cuba","2001-05-01",2473,"Male"
"Americas","Cuba","2001-05-01",2457,"Male"
"Americas","Cuba","2001-06-01",2359,"Male"
"Americas","Cuba","2001-06-01",2344,"Male"
"Americas","Cuba","2001-07-01",2613,"Male"
"Americas","Cuba","2001-07-01",2596,"Male"
"Americas","Cuba","2001-08-01",3268,"Male"
"Americas","Cuba","2001-08-01",3247,"Male"
"Americas","Cuba","2001-09-01",3207,"Male"
"Americas","Cuba","2001-09-01",3186,"Male"
"Americas","Cuba","2001-10-01",3420,"Male"
"Americas","Cuba","2001-10-01",3399,"Male"
"Americas","Cuba","2001-11-01",3247,"Male"
"Americas","Cuba","2001-11-01",3227,"Male"
"Americas","Cuba","2001-12-01",3185,"Male"
"Americas","Cuba","2001-12-01",3165,"Male"
"Americas","Cuba","2002-01-01",3077,"Male"
"Americas","Cuba","2002-01-01",3058,"Male"
"Americas","Cuba","2002-02-01",2659,"Male"
"Americas","Cuba","2002-02-01",2642,"Male"
"Americas","Cuba","2002-03-01",2510,"Male"
"Americas","Cuba","2002-03-01",2495,"Male"
"Americas","Cuba","2002-04-01",2334,"Male"
"Americas","Cuba","2002-04-01",2319,"Male"
"Americas","Cuba","2002-05-01",2459,"Male"
"Americas","Cuba","2002-05-01",2443,"Male"
"Americas","Cuba","2002-06-01",2437,"Male"
"Americas","Cuba","2002-06-01",2421,"Male"
"Americas","Cuba","2002-07-01",2776,"Male"
"Americas","Cuba","2002-07-01",2758,"Male"
"Americas","Cuba","2002-08-01",3409,"Male"
"Americas","Cuba","2002-08-01",3387,"Male"
"Americas","Cuba","2002-09-01",3563,"Male"
"Americas","Cuba","2002-09-01",3540,"Male"
"Americas","Cuba","2002-10-01",3454,"Male"
"Americas","Cuba","2002-10-01",3433,"Male"
"Americas","Cuba","2002-11-01",3238,"Male"
"Americas","Cuba","2002-11-01",3218,"Male"
"Americas","Cuba","2002-12-01",3395,"Male"
"Americas","Cuba","2002-12-01",3374,"Male"
"Americas","Cuba","2003-01-01",3145,"Male"
"Americas","Cuba","2003-01-01",3125,"Male"
"Americas","Cuba","2003-02-01",2682,"Male"
"Americas","Cuba","2003-02-01",2665,"Male"
"Americas","Cuba","2003-03-01",2640,"Male"
"Americas","Cuba","2003-03-01",2624,"Male"
"Americas","Cuba","2003-04-01",2395,"Male"
"Americas","Cuba","2003-04-01",2380,"Male"
"Americas","Cuba","2003-05-01",2411,"Male"
"Americas","Cuba","2003-05-01",2397,"Male"
"Americas","Cuba","2003-06-01",2436,"Male"
"Americas","Cuba","2003-06-01",2422,"Male"
"Americas","Cuba","2003-07-01",2694,"Male"
"Americas","Cuba","2003-07-01",2678,"Male"
"Americas","Cuba","2003-08-01",2893,"Male"
"Americas","Cuba","2003-08-01",2875,"Male"
"Americas","Cuba","2003-09-01",3295,"Male"
"Americas","Cuba","2003-09-01",3274,"Male"
"Americas","Cuba","2003-10-01",3482,"Male"
